Name,Alias,Nationality,Designation,Sanction Type,Source
HAPJANGGANG SHIPPING CORP,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HESONG TRADING CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HONG KONG ELECTRONICS,HONG KONG ELECTRONICS KISH CO.,Iran,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HUAXIN SHIPPING HONGKONG LTD,,China,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
ILSIM INTERNATIONAL BANK,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KANGBONG TRADING CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
"KINGLY WON INTERNATIONAL CO., LTD",,Marshall Islands,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA ACHIM SHIPPING CO,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA ANSAN SHIPPING COMPANY,"Korea Ansan SHPG CO, KOREA ANSAN SHPG COMPANY",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA COMPLEX EQUIPMENT IMPORT CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA DAESONG BANK,"Choson Taesong Unhaeng, Taesong Bank",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA DAESONG GENERAL TRADING CORPORATION,"Daesong Trading, Daesong Trading Company, Korea Daesong Trading Company, Korea Daesong Trading Corporation",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA FOREIGN TECHNICAL TRADE CENTER,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA HEUNGJIN TRADING COMPANY,"Hunjin TRADING Co., Korea Hengjin Trading Company, Korea Henjin Trading Co.",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA HYOKSIN TRADING CORPORATION,KOREA HYOKSIN EXPORT AND IMPORT CORPORATION,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA INTERNATIONAL CHEMICAL JOINT VENTURE COMPANY,"Choson International Chemicals Joint Operation Company, Chosun International Chemicals Joint Operation Company, International Chemical Joint Venture Company",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA KWANGSON BANKING CORPORATION (KKBC),KKBC,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA KWANGSONG TRADING CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA MINING DEVELOPMENT TRADING CORPORATION,"CHANGGWANG SINYONG CORPORATION, DPRKN MINING DEVELOPMENT TRADING COOPERATION, EXTERNAL TECHNOLOGY GENERAL CORPORATION, KOMID",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA MYONGDOK SHIPPING CO,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA PUGANG TRADING CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA RYONBONG GENERAL CORPORATION,"KOREA YONBONG GENERAL CORPORATION, LYONGAKSAN GENERAL TRADING CORPORATION",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,"Chosun Yunha Machinery Joint Operation Company, Huichon Ryonha Machinery General Plant, Korea Ryenha Machinery J/V Corporation, Millim Technology Company, Ryonha Machine Tool, Ryonha Machine Tool Corporation, Ryonha Machinery Corp., Ryonha Machinery Corporation, Ryonha Machinery Joint Venture Corporation, Ryonhwa Machinery Joint Venture Corporation, Ryonhwa Machinery JV, Unsan, Unsan Solid Tools",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA SAMJONG SHIPPING,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA SAMMA SHIPPING CO,Korea Samma SHPG CO,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA TAESONG TRADING COMPANY,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA UNITED DEVELOPMENT BANK,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREA YUJONG SHIPPING CO LTD,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREAN COMMITTEE FOR SPACE TECHNOLOGY,"Committee for Space Technology, Department of Space Technology of the DPRK, DPRK Committee for Space Technology, KCST",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOREAN NATIONAL INSURANCE CORPORATION (KNIC),"Korea Foreign Insurance Company, Korea National Insurance Corporation",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KORYO CREDIT DEVELOPMENT BANK,"Daesong Credit Development Bank, Koryo Global Credit Bank, Koryo Global Trust Bank",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KOTI CORP,,Panama,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
MINISTRY OF ATOMIC ENERGY INDUSTRY,MAEI,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
MINISTRY OF NATIONAL DEFENCE,"MINISTRY OF NATIONAL DEFENSE, MINISTRY OF DEFENCE, MINISTRY OF DEFENSE, MINISTRY OF THE PEOPLES ARMED FORCES (MPAF)",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
MUNITIONS INDUSTRY DEPARTMENT,"Machine Industry Department, MID, Military Supplies Industry Department",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
MYOHYANG SHIPPING CO,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
NAMCHONGANG TRADING CORPORATION,"Korea Daeryonggang Trading Corporation, Korea Tearyonggang Trading Corporation, NAM CHON GANG CORPORATION, NAM CHONG GAN TRADING CORPORATION, NAMCHONGANG TRADING, Namhung Trading Corporation, NCG, NOMCHONGANG TRADING CO.",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
NATIONAL AEROSPACE TECHNOLOGY ADMINISTRATION,"NADA, NATA, NATIONAL AEROSPACE DEVELOPMENT ADMINISTRATION",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
"OCEAN MARITIME MANAGEMENT COMPANY, LIMITED (OMM)","aeyang Crew Management Company, East Sea Shipping Company, Korea Mirae Shipping Co. Ltd",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
ORGANIZATION AND GUIDANCE DEPARTMENT (OGD),,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
PAEKMA SHIPPING CO,Care of First Oil JV Co Ltd,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
PHYONGCHON SHIPPING & MARINE,PHYONGCHON SHIPPING AND MARINE,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
PROPAGANDA AND AGITATION DEPARTMENT (PAD),,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
RECONNAISSANCE GENERAL BUREAU (RGB),"Chongch'ai Ch'ongguk, KPA Unit 586, RGB",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SECOND ACADEMY OF NATURAL SCIENCES,"2nd ACADEMY OF NATURAL SCIENCES, ACADEMY OF NATURAL SCIENCES, CHAYON KWAHAK-WON, CHE 2 CHAYON KWAHAKWON, KUKPANG KWAHAK-WON, NATIONAL DEFENSE ACADEMY, SANSRI, SECOND ACADEMY OF NATURAL SCIENCES RESEARCH INSTITUTE",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SECOND ECONOMIC COMMITTEE,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SHANGHAI DONGFENG SHIPPING CO LTD,,China,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SHEN ZHONG INTERNATIONAL SHIPPING,,China,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
STRATEGIC ROCKET FORCE OF THE KOREAN PEOPLE'S ARMY,"Strategic Force, Strategic Forces, Strategic Rocket Force, Strategic Rocket Force Command of KPA",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
TANCHON COMMERCIAL BANK,"CHANGGWANG CREDIT BANK, KOREA CHANGGWANG CREDIT BANK",North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
TOSONG TECHNOLOGY TRADING CORPORATION,,North Korea,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
WEIHAI WORLD-SHIPPING FREIGHT,,China,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
YUK TUNG ENERGY PTE LTD,,Singapore,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HWI,,North Korea,"First Vice Director of the Workers' Party of Korea Propaganda and Agitation Department, which controls all DPRK media and is used by the government to control the public",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SONG IL,,North Korea,Tanchon Commercial Bank Representative,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
YONG-WON,Yongwon,North Korea,"Former Vice Director of the Worker's Party of Korea's Organization and Guidance Department, which directs key personnel appointments for the Workers’ Party of Korea and the DPRK’s military",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
CHOL NAM,,North Korea,"President of Korea Kumsan Trading Corporation, a company that procures supplies for General Bureau of Atomic Energy and serves as a cash route to the DPRK",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
JONG SIK,Cho'ng-sik,North Korea,A leading official guiding the DPRK’s WMD development efforts. Serving as Deputy Director of the Workers’ Party of Korea Munitions Industry Department,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KYONG IL,Kyo'ng-il,Libya,Kim Kyong Il is a Foreign Trade Bank deputy chief representative in Libya,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
KYONG OK,,North Korea,"Vice Director of the Organization and Guidance Department, which directs key personnel appointments for the Workers’ Party of Korea and the DPRK’s military",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
SOK CHOL,,Myanmar,Former DPRK Ambassador to Burma,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
TONG-HO,,Vietnam,"Vietnam Representative for Tanchon Commercial Bank, which is the main DPRK financial entity for weapons and missile-related sales",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
JA HYONG,Cha-hyo'ng,Libya,Ku Ja Hyong is a Foreign Trade Bank chief representative in Libya,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
BYONG CHOL,"Byong Chun, Byong-chol, Pyo'ng-ch'o'l",North Korea,"Member of the Workers' Party of Korea’s Organization and Guidance Department, which directs key personnel appointments for the Workers’ Party of Korea and the DPRK’s military",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HAN SE,Chol,North Korea,"Vice Chairman of the Second Economic Committee, which oversees the production of the DPRK’s ballistic missiles",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HONG-SOP,,DPRK,"Former director, Yongbyon Nuclear Research Center",The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
PYONG CHUL,"Ri Pyong Chol, Pyo'ng-ch'o'l",North Korea,Former Secretary of the Worker’s Party and Member of the Political Bureau,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
HO-JIN,Ho-chin,DPRK,Director of Namchongang Trading Corporation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
Toplivo Bunkering Company,,Russia,Member of the State Duma of the Russian Federation,The Democratic People's Republic of Korea (Sanctions) (EU Exit) Regulations 2019,uk
Kampete,"Kampete, Kampete",Congo (Democratic Republic),"Commander, Republican Guard",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Kumba,"Nkumba, Tango Fort, Tango Four",Congo (Democratic Republic),"Former Deputy Chief of Staff of the Congolese Armed Forces (FARDC), with responsibility for operations and intelligence",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Luyoyo,,Congo (Democratic Republic),"Former Commander in Chief of Legion Nationale d’Intervention (LENI), Co-ordinator, Anti-Riot Police (PNC) , Former Commander of the unit responsible for the protection of institutions and high-ranking officials (PNC), President of the Congolese Boxing Federation",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Kanyama,"Antoine, Antoine, Antoine, Antoine, Celestin, Celestin, Celestin, Celestin, Kanyama, Kanyama, Kanyama, Esprit de mort",Congo (Democratic Republic),"Former Kinshasa Police Commissioner (PNC) , now General of Schools and Training (PNC)",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Numbi,"Numba Banza Tambo, Numba Banza Tambo, Numbi, Numbi Banza Ntambo, Numbi Banza Ntambo",Congo (Democratic Republic),Inspector General of the Congolese Armed Foreces,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Boshab,"Boshab, Boshab Mabudj, Boshab Mabudj, Boshab Mabudj Mabilenge, Boshab Mabudj Mabilenge, Boshab Mabudj-Ma-Bilenge, Boshab Mabutsh, Mulumbu Boshab",Congo (Democratic Republic),"Deputy Prime Minister, a senator in Kasai",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Mupompa,"Kande-Mupompa, Kande-Mupompa, Mupompa","Belgium, Congo (Democratic Republic)","Governor, Kasai Central",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Shadari Mulanda,"Shadari, Shadari, Shadari Mulanda, Shadary, Shadary",Congo (Democratic Republic),Former Vice Prime Minister,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
ADF (Allied Democratic Forces),"ADF/NALU, Allied Democratic Forces, Forces Democratiques Alliees-Armee Nationale de Liberation de l'Ouganda, NALU",Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
BUTEMBO AIRLINES,BAL,Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
COMPAGNIE AERIENNE DES GRANDS LACS (CAGL),"CAGL, GREAT LAKES BUSINESS COMPANY (GLBC)","Congo (Democratic Republic), Rwanda",Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
CONGOMET TRADING HOUSE,,Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR),"Combatant Force for the Liberation of Rwanda, FDLR, FOCA, Force Combattante Abacunguzi",Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MACHANGA LTD,,Uganda,Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
TOUS POUR LA PAIX ET LE DEVELOPPEMENT (NGO),TPD,Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
UGANDA COMMERCIAL IMPEX (UCI) LTD,,Uganda,Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
NGARUYE WA MYAMURO,NGARUYE,Rwanda,Military Leader of the movement du Mars (M23),The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
TAGANDA,"Lydia, Major, NTAGANDA, NTAGENDA, Romeo, Taganda, Terminator",Belgium,Former Chief of Staff in CNDP,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
BADEGE,,Rwanda,Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
NSANZUBUKIRE,Irakeza,Congo,FDLR-FOCA Subsector Commander,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
BWAMBALE,"BLANC, BWAMBALE, KAKORERE",Congo (Democratic Republic),FARDC General,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
IYAMUREMYE,"Byiringiro, Rumuli, Rumuli, Rumuli",Congo (Democratic Republic),FDLR Interim President,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
KATANGA,,Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MURWANASHYAKA,Ignace,Germany,President of the FDLR,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
KAINA,"KAINA, Queen",Uganda,Former M23 Deputy Commander,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
ZIMURINDA,Zimulinda,Congo (Democratic Republic),"M23, Bde Comd, Rank: Colonel and in the FARDC",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MPAMO,"Mpamo, Mpano",Rwanda,Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MUKULU,"Alirabaki, Junjuaka, Kyagulanyi, Kyagulanyi, Luumu, Mashauri, Mazengo, Muhammad, Musharaf, Talengelanimiro, Talengelanimiro, Tutu",Uganda,Head/Commander of the Allied Democratic Forces (ADF),The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
RUNIGA,Rugerero,Rwanda,President of the M23,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MANDRO,"Kahwa, Kahwa, Karim, Kawa, Mandro, Mandro, Mandro, Panga",Uganda,Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MUGARAGU,"Leon, Manzi",Congo (Democratic Republic),FDLR-FOCA Chief of Staff,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MUJYAMBERE,"Achille, Ibrahim, Musenyeri",Congo (Democratic Republic),FDLR-FOCA Chief of Staff|FDLR-FOCA Interim Deputy Commander,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
NGUDJOLO,Ngudjolo,Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
SHEKA,,Congo (Democratic Republic),"Commander-in-Chief, Nduma Defence of Congo, Mayi Mayi Sheka group",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
NTAWUNGUKA,"Israel, Ntawungula, Nzeri, Omega",Congo (Democratic Republic),FDLR-FOCA Brigadier General,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
MUDACUMURA,"Bernard, Mudacumura, Mupenzi, Pharaoh, Radja",Congo (Democratic Republic),FDLR-FOCA Commander and FDLR-FOCA Lieutenant General,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
LUBANGA,,Congo (Democratic Republic),Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
BALUKU,"Kajaju, Lumonde, Lumu, Musa",Congo (Democratic Republic),Overall leader of the Allied Democratic Forces (ADF) (CDe.001),The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Yakutumba,,Congo (Democratic Republic),Leader of the Mai-Mai Yakutumba,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Ndjukpa,Lokanza,Congo (Democratic Republic),Commander of CODECO URDPC,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
BYAMUNGU,TIGER ONE,Congo (Democratic Republic),Deputy Commander of operations and intelligence for M23,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
RUVUGAYIMIKORE,"GATOKARAKURA, MIDENDE, RUHINDA, RUHINDA",Congo (Democratic Republic),Commander of the FDLR special unit “Commando de recherche et d'action en profondeur” (CRAP) (now called Maccabe),The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
AMURI YAKUTUMBA,"YAKUTUMBA, YAKUTUMBA",Congo (Democratic Republic),Leader for MAI-MAI YAKUTUMBA,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Hassan,"Abu Waqas, Abuwakas, Abwakasi, Aliyani, Hassan, Hassan, Jundi, Leblanc, Marabou, Murabu, Mwarabu, Saint Joyage",Congo (Democratic Republic),Lieutenant general,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
NKALUBO,"Abou Shaukan, Abu Shaukan, Abul Jihad, Defender, Kasibante, Lee, NKALUBO, Punisher, Punny Boy",Congo (Democratic Republic),"Senior leader, Allied Democratic Forces (ADF)",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Ngoma,,Congo (Democratic Republic),Military spokesperson for M23/ARC,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
Rukunda,Makanika,Congo (Democratic Republic),"Commander and military leader of an armed militia, Twirwaneho",The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
GOETZ,"GOETZ, Goz",United Arab Emirates,Member of the State Duma of the Russian Federation,The Democratic Republic of the Congo (Sanctions) (EU Exit) Regulations 2019,uk
ALI,"ALI, ALI, ALI, ALI, ALI, ALI, Al-Cardinal",United Arab Emirates,Businessman,The Global Anti-Corruption Sanctions Regulations 2021,uk
GUPTA,,United Arab Emirates,Businessperson,The Global Anti-Corruption Sanctions Regulations 2021,uk
GUPTA,,United Arab Emirates,Businessperson,The Global Anti-Corruption Sanctions Regulations 2021,uk
GUPTA,GUPTA,United Arab Emirates,Businessperson,The Global Anti-Corruption Sanctions Regulations 2021,uk
ESSA,,United Arab Emirates,Businessperson,The Global Anti-Corruption Sanctions Regulations 2021,uk
NAJERA,,Honduras,Congressman,The Global Anti-Corruption Sanctions Regulations 2021,uk
LOPEZ CENTENO,LOPEZ,Nicaragua,Treasurer of Sandinista Party | Minister (Advisory) of Production and Trade,The Global Anti-Corruption Sanctions Regulations 2021,uk
Tagwirei,Kuda,Zimbabwe,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Mangue,Teodorin,Equatorial Guinea,Vice President,The Global Anti-Corruption Sanctions Regulations 2021,uk
Saab Moran,,Cape Verde,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Al-Sultan,"Agub, Akoub, Al-Akoub, AlBohamad, al-Sultan, Hamad, Yousef",Iraq,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Tesic,"Tesic, Tezic",Serbia,Director of NOTA DOO KNJAŽEVAC,The Global Anti-Corruption Sanctions Regulations 2021,uk
Radojcic,"Radoicic, Radojicic",Kosovo,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Veselinovic,The New Arkan,Kosovo,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Peevski,,Bulgaria,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Zhelyazkov,,Bulgaria,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Salameh,Salame,Lebanon,Former Governor of the Central Bank of Lebanon,The Global Anti-Corruption Sanctions Regulations 2021,uk
Salameh,Salame,Lebanon,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Kosakova,,France,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
Among,,Uganda,Speaker of the Ugandan Parliament and Member of Parliament for Bukedea District,The Global Anti-Corruption Sanctions Regulations 2021,uk
Kitutu,,Uganda,Member of Parliament for Manafwa District,The Global Anti-Corruption Sanctions Regulations 2021,uk
Nandutu,,Uganda,Member of Parliament for Bududa District,The Global Anti-Corruption Sanctions Regulations 2021,uk
RAIKUNDALIA,,United Arab Emirates,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
LEMBERGS,,Latvia,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
FIRTASH,"FIRTASH, FIRTASH",Austria,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
FIRTASH,,United Kingdom,Member of the State Duma of the Russian Federation,The Global Anti-Corruption Sanctions Regulations 2021,uk
