Name,Alias,Nationality,Designation,Sanction Type,Source
Taghtiran Co,,,Unknown,Autonomous Iran,Australia
Taghtiran PJS Kashan,,,Unknown,Autonomous Iran,Australia
TAJHIZ SANATA SHAYAN,,,Unknown,Autonomous Iran,Australia
Tajhiz Sanat Shayan,,,Unknown,Autonomous Iran,Australia
TSS,,,Unknown,Autonomous Iran,Australia
TECHNOLOGY COOPERATION OFFICE OF THE IRANIAN PRESIDENTS OFFICE,,,Unknown,Autonomous Iran,Australia
TCO,,,Unknown,Autonomous Iran,Australia
Office of Scientific and Industrial Studies,,,Unknown,Autonomous Iran,Australia
OSIS,,,Unknown,Autonomous Iran,Australia
Center for Innovation and Technology Cooperation,,,Unknown,Autonomous Iran,Australia
CITC,,,Unknown,Autonomous Iran,Australia
TCO of the Islamic Republic of Iran,,,Unknown,Autonomous Iran,Australia
TIDEWATER MIDDLE EAST COMPANY,,,Unknown,Autonomous Iran,Australia
Tidewater Middle East Co,,,Unknown,Autonomous Iran,Australia
Tidewater Middle East Marine Service,,,Unknown,Autonomous Iran,Australia
Tidewater Co Middle East Marine Services,,,Unknown,Autonomous Iran,Australia
YARSANAT,,,Unknown,Autonomous Iran,Australia
Yar Sanat,,,Unknown,Autonomous Iran,Australia
Yarestan Vacuumi,,,Unknown,Autonomous Iran,Australia
Yarsanat Co Ltd,,,Unknown,Autonomous Iran,Australia
Abdallah MANSOUR,,,Unknown,Autonomous Libya,Australia
Abdullah Mansour,,,Unknown,Autonomous Libya,Australia
Abdelkebir Mohamad FAKHIRI,,,Unknown,Autonomous Libya,Australia
Abdelkabir Mohamad FAKHIRI,,,Unknown,Autonomous Libya,Australia
Abdelkabir FAKHIRI,,,Unknown,Autonomous Libya,Australia
Abdulqader Yusef DIBRI,,Libyan,Unknown,Autonomous Libya,Australia
Bachir SALEH,,Libyan,Unknown,Autonomous Libya,Australia
Bashir SALEH,,Libyan,Unknown,Autonomous Libya,Australia
Bashir Saleh BASHIR,,Libyan,Unknown,Autonomous Libya,Australia
Bashir Saleh Bashir ALSHARGAWI,,Libyan,Unknown,Autonomous Libya,Australia
Bashir Saleh Bashir AL SHRKAWI,,Libyan,Unknown,Autonomous Libya,Australia
Baghdadi ALMAHMOUDI,,Libyan,Unknown,Autonomous Libya,Australia
Ali AlBaghdadi ALMAHMOUDI,,Libyan,Unknown,Autonomous Libya,Australia
Ali AlMahmoudi AL BAGHDADI,,Libyan,Unknown,Autonomous Libya,Australia
Baghdadi MAHMUDI,,Libyan,Unknown,Autonomous Libya,Australia
AlBaghdadi Ali ALMAHMUDI,,Libyan,Unknown,Autonomous Libya,Australia
AlBaghdadi ALMAHMOUDI,,Libyan,Unknown,Autonomous Libya,Australia
Albugdadi Ali MAHMOUDI,,Libyan,Unknown,Autonomous Libya,Australia
Baghdadi Ali AL MAHMUDI,,Libyan,Unknown,Autonomous Libya,Australia
AlBaghdadi Ali Ahmad ALMAHMOUDI,,Libyan,Unknown,Autonomous Libya,Australia
Ali AlMahmoudi ALBAGHDADI,,Libyan,Unknown,Autonomous Libya,Australia
Ali ALMAHMOUDI,,Libyan,Unknown,Autonomous Libya,Australia
Ali ALBAGHDADI,,Libyan,Unknown,Autonomous Libya,Australia
Colonel Amid Husain AL KUNI,,Libyan,Unknown,Autonomous Libya,Australia
Amid Husain AL KUNI,,Libyan,Unknown,Autonomous Libya,Australia
Amid Husain ALKUNI,,Libyan,Unknown,Autonomous Libya,Australia
Amid Husain KUNI,,Libyan,Unknown,Autonomous Libya,Australia
Amid Hussain AL KUNI,,Libyan,Unknown,Autonomous Libya,Australia
Amid Husain ALKUNI,,Libyan,Unknown,Autonomous Libya,Australia
Ibrahim Zarroug ALCHARIF,,Libyan,Unknown,Autonomous Libya,Australia
Mohamad Mahmoud HIJAZI,,Libyan,Unknown,Autonomous Libya,Australia
Mahmud ALHIJAZI,,Libyan,Unknown,Autonomous Libya,Australia
Mohamed Abou ELKASSIM ZOUAI,,Libyan,Unknown,Autonomous Libya,Australia
Mohamed Abou ElKassim ZOUAI,,Libyan,Unknown,Autonomous Libya,Australia
Mohamed Abdul Quasim ALZWAI,,Libyan,Unknown,Autonomous Libya,Australia
Mohamad Ali HOUEJ,,Libyan,Unknown,Autonomous Libya,Australia
Mohammed Ali ALHOUEIZ,,Libyan,Unknown,Autonomous Libya,Australia
Mohamed ELHUWEJ,,Libyan,Unknown,Autonomous Libya,Australia
Mohamed HWEJ,,Libyan,Unknown,Autonomous Libya,Australia
Mohammed Ali ALHAWIG,,Libyan,Unknown,Autonomous Libya,Australia
Mohamed Ali AL HUWAYJ,,Libyan,Unknown,Autonomous Libya,Australia
Mohammed Boucharaya FARKASH,,Libyan,Unknown,Autonomous Libya,Australia
Quren Salih Quren AL QADHAFI,,Libyan,Unknown,Autonomous Libya,Australia
Qurayn Salih Qurayn AL QADHAFI,,Libyan,Unknown,Autonomous Libya,Australia
Egreen SALAH,,Libyan,Unknown,Autonomous Libya,Australia
Akrin Saleh AKRIN,,Libyan,Unknown,Autonomous Libya,Australia
Akrin Akrin SALEH,,Libyan,Unknown,Autonomous Libya,Australia
Quren Salih Quren AL KADHAFI,,Libyan,Unknown,Autonomous Libya,Australia
Salah EGREEN,,Libyan,Unknown,Autonomous Libya,Australia
Shaariya ABU,,Libyan,Unknown,Autonomous Libya,Australia
Abushaaraya MOHAMED,,Libyan,Unknown,Autonomous Libya,Australia
GADDAFI INTERNATIONAL CHARITY AND DEVELOPMENT FOUNDATION,,,Unknown,Autonomous Libya,Australia
GADDAFI INTERNATIONAL FOUNDATION FOR CHARITY ORGANISATIONS,,,Unknown,Autonomous Libya,Australia
REVOLUTIONARY GUARD CORPS,,,Unknown,Autonomous Libya,Australia
WAATASSIMOU FOUNDATION,,,Unknown,Autonomous Libya,Australia
WAATASEMU CHARITY ASSOCIATION,,,Unknown,Autonomous Libya,Australia
Abd AlFarah QUDSIYAH,,Syrian,Unknown,Autonomous Syria,Australia
Abdulfatah QUDSIAH,,Syrian,Unknown,Autonomous Syria,Australia
Abd AlFatah KUDSIYEH,,Syrian,Unknown,Autonomous Syria,Australia
AbdelFatah KUDSIYEH,,Syrian,Unknown,Autonomous Syria,Australia
Abdulfatah QUDSIYA,,Syrian,Unknown,Autonomous Syria,Australia
Abdul Fatah KUDSIYEH,,Syrian,Unknown,Autonomous Syria,Australia
Adel SAFAR,,Syria,Unknown,Autonomous Syria,Australia
Adil SAFR,,Syria,Unknown,Autonomous Syria,Australia
Adel Ahmad SAFAR,,Syria,Unknown,Autonomous Syria,Australia
Ali MAMLUK,,Syrian,Unknown,Autonomous Syria,Australia
Ali Yunis MAMLUK,,Syrian,Unknown,Autonomous Syria,Australia
Ali MAMLOUK,,Syrian,Unknown,Autonomous Syria,Australia
Ali Yunis MAMLOUK,,Syrian,Unknown,Autonomous Syria,Australia
Abu AYHAM,,Syrian,Unknown,Autonomous Syria,Australia
Amjad ALABBAS,,Syrian,Unknown,Autonomous Syria,Australia
Amjad ABBAS,,Syrian,Unknown,Autonomous Syria,Australia
Atif NAJIB,,Syrian,Unknown,Autonomous Syria,Australia
Atef NAJEEB,,Syrian,Unknown,Autonomous Syria,Australia
Atef NAJIB,,Syrian,Unknown,Autonomous Syria,Australia
Atej NAJIB,,Syrian,Unknown,Autonomous Syria,Australia
Najib ATIF,,Syrian,Unknown,Autonomous Syria,Australia
Ayman JABIR,,Syrian,Unknown,Autonomous Syria,Australia
Aiman JABER,,Syrian,Unknown,Autonomous Syria,Australia
Ayman Mehriz JABER,,Syrian,Unknown,Autonomous Syria,Australia
Ayman Mohriz JABER,,Syrian,Unknown,Autonomous Syria,Australia
Ayman Muhriz JABIR,,Syrian,Unknown,Autonomous Syria,Australia
Aiman JABIR,,Syrian,Unknown,Autonomous Syria,Australia
Aymin JABER,,Syrian,Unknown,Autonomous Syria,Australia
Bashar ALASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Bashar Hafez AL ASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Bashar ALASAD,,Syrian,Unknown,Autonomous Syria,Australia
Bashar ASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Bashar Hafiz AL ASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Bashar Khafez ALASAD,,Syrian,Unknown,Autonomous Syria,Australia
Bassam Mirhaj ALHASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Bassam ALHASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Basam HASAN,,Syrian,Unknown,Autonomous Syria,Australia
Farouk ALSHARA,,Syrian,Unknown,Autonomous Syria,Australia
Farouk AL SHARAA,,Syrian,Unknown,Autonomous Syria,Australia
Farouq ALSHARA,,Syrian,Unknown,Autonomous Syria,Australia
Farouk ALSHARAA,,Syrian,Unknown,Autonomous Syria,Australia
Farouk SHARAA,,Syrian,Unknown,Autonomous Syria,Australia
Farouq AL SHARA,,Syrian,Unknown,Autonomous Syria,Australia
Farouk AL SHAR,,Syrian,Unknown,Autonomous Syria,Australia
Faruk ALSHARAA,,Syrian,Unknown,Autonomous Syria,Australia
Hafez MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Hafiz MAKHLUF,,Syrian,Unknown,Autonomous Syria,Australia
Ihab MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Ehab MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Ihab MAKHLUF,,Syrian,Unknown,Autonomous Syria,Australia
Iehab MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Eihab MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Iyad MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Eyad MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Iyad MAKHLUF,,Syrian,Unknown,Autonomous Syria,Australia
Jamil HASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Jameel HASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Jamil ALHASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Jameel ASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Jamieel ALHASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Jamieel ASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Jamil ASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Khalid QADDUR,,Syrian,Unknown,Autonomous Syria,Australia
Khaled QADDUR,,Syrian,Unknown,Autonomous Syria,Australia
Khaled Nasser QADDOUR,,Syrian,Unknown,Autonomous Syria,Australia
Khaled KADDOUR,,Syrian,Unknown,Autonomous Syria,Australia
Khalid KADDOUR,,Syrian,Unknown,Autonomous Syria,Australia
Khaled QADOUR,,Syrian,Unknown,Autonomous Syria,Australia
Khalid QADOUR,,Syrian,Unknown,Autonomous Syria,Australia
Mahir ALASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Mahir ALASAD,,Syrian,Unknown,Autonomous Syria,Australia
Maher ALASAD,,Syrian,Unknown,Autonomous Syria,Australia
Maher ALASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Tawfiq YOUNES,,Syrian,Unknown,Autonomous Syria,Australia
Tawfik YOUNES,,Syrian,Unknown,Autonomous Syria,Australia
Tawfik YUNES,,Syrian,Unknown,Autonomous Syria,Australia
Tawfiq YUNES,,Syrian,Unknown,Autonomous Syria,Australia
Mohamed HAMCHO,,Syrian,Unknown,Autonomous Syria,Australia
Mohammad HAMSHO,,Syrian,Unknown,Autonomous Syria,Australia
Mohammed Saber HAMSHO,,Syrian,Unknown,Autonomous Syria,Australia
Muhammad HAMSHO,,Syrian,Unknown,Autonomous Syria,Australia
Mohammed HAMSHOU,,Syrian,Unknown,Autonomous Syria,Australia
Muhammad Sabir HAMSHU,,Syrian,Unknown,Autonomous Syria,Australia
Muhammed Saber HAMSO,,Syrian,Unknown,Autonomous Syria,Australia
Mohammad MUFLEH,,Syria,Unknown,Autonomous Syria,Australia
Mohammad MUFLIH,,Syria,Unknown,Autonomous Syria,Australia
Mohammad Dib ZEITOUN,,Syria,Unknown,Autonomous Syria,Australia
Mohammed Dib ZEITOUN,,Syria,Unknown,Autonomous Syria,Australia
Dib ZAITOUN,,Syria,Unknown,Autonomous Syria,Australia
Mohammed Dib ZAYTUN,,Syria,Unknown,Autonomous Syria,Australia
Mohammed Dib ZEITUN,,Syria,Unknown,Autonomous Syria,Australia
Mohamed Dib ZAYTUN,,Syria,Unknown,Autonomous Syria,Australia
Mohammad DIB,,Syria,Unknown,Autonomous Syria,Australia
Mohammad Ibrahim ALCHAAR,,Syria,Unknown,Autonomous Syria,Australia
Mohammad Ibrahim ALSHAAR,,Syria,Unknown,Autonomous Syria,Australia
Mohammed Ibrahim ALSHAAR,,Syria,Unknown,Autonomous Syria,Australia
Mundir ALASSAD,,Syria,Unknown,Autonomous Syria,Australia
Munzir ALASSAD,,Syria,Unknown,Autonomous Syria,Australia
Raif ALQUWATL,,Syria,Unknown,Autonomous Syria,Australia
Raeef ALKOUATLY,,Syria,Unknown,Autonomous Syria,Australia
Raif ALKOUATLY,,Syria,Unknown,Autonomous Syria,Australia
Raif ALQUWATLI,,Syria,Unknown,Autonomous Syria,Australia
Raif ALQUWATLY,,Syria,Unknown,Autonomous Syria,Australia
Rami MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Rami MAKHLUF,,Syrian,Unknown,Autonomous Syria,Australia
Rami Bin Mohammed MAKHOUF,,Syrian,Unknown,Autonomous Syria,Australia
Rami Mohammad MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Riyad CHALICHE,,Syrian,Unknown,Autonomous Syria,Australia
Riyad SHALISH,,Syrian,Unknown,Autonomous Syria,Australia
Riyad SHALEESH,,Syrian,Unknown,Autonomous Syria,Australia
Riyad Isa SHALEESH,,Syrian,Unknown,Autonomous Syria,Australia
Al Mashreq Investment Fund,,,Unknown,Autonomous Syria,Australia
Al Mashrek Fund,,,Unknown,Autonomous Syria,Australia
Al Mashrek Holding,,,Unknown,Autonomous Syria,Australia
Al Mashriq Holding,,,Unknown,Autonomous Syria,Australia
Al Mashriq Investment Fund,,,Unknown,Autonomous Syria,Australia
AMIF,,,Unknown,Autonomous Syria,Australia
Sunduq Al Mashrek Al Istithmari,,,Unknown,Autonomous Syria,Australia
Al Mashrek Global Investment Limited,,,Unknown,Autonomous Syria,Australia
Bena Properties,,,Unknown,Autonomous Syria,Australia
Banna Properties,,,Unknown,Autonomous Syria,Australia
Bena,,,Unknown,Autonomous Syria,Australia
Cham Holding,,,Unknown,Autonomous Syria,Australia
AlSham Company,,,Unknown,Autonomous Syria,Australia
Cham Investment Group,,,Unknown,Autonomous Syria,Australia
Sham Holding Company Sal,,,Unknown,Autonomous Syria,Australia
Sham Holding,,,Unknown,Autonomous Syria,Australia
Cham Holdings,,,Unknown,Autonomous Syria,Australia
Cham Holding Closed Joint Stock Company,,,Unknown,Autonomous Syria,Australia
Commercial Bank of Syria,,,Unknown,Autonomous Syria,Australia
CBS,,,Unknown,Autonomous Syria,Australia
Hamcho International,,,Unknown,Autonomous Syria,Australia
Hamsho International Group,,,Unknown,Autonomous Syria,Australia
Hamsho Group,,,Unknown,Autonomous Syria,Australia
Hamsho Group International,,,Unknown,Autonomous Syria,Australia
Hamsho International,,,Unknown,Autonomous Syria,Australia
Hamcho Group,,,Unknown,Autonomous Syria,Australia
Hamcho Group International,,,Unknown,Autonomous Syria,Australia
Military Housing Establishment,,,Unknown,Autonomous Syria,Australia
MILIHOUSE,,,Unknown,Autonomous Syria,Australia
Syrian Air Force Intelligence,,,Unknown,Autonomous Syria,Australia
Air Force Intelligence Agency,,,Unknown,Autonomous Syria,Australia
SAFI,,,Unknown,Autonomous Syria,Australia
Syrian General Intelligence Directorate,,,Unknown,Autonomous Syria,Australia
General Intelligence Directorate,,,Unknown,Autonomous Syria,Australia
GID,,,Unknown,Autonomous Syria,Australia
General Security Directorate,,,Unknown,Autonomous Syria,Australia
Syrian Lebanese Commercial Bank,,,Unknown,Autonomous Syria,Australia
SLCB,,,Unknown,Autonomous Syria,Australia
Syrian Lebanese Commercial Bank SAL,,,Unknown,Autonomous Syria,Australia
Syrian Military Intelligence,,,Unknown,Autonomous Syria,Australia
SMI,,,Unknown,Autonomous Syria,Australia
Military Intelligence Directorate,,,Unknown,Autonomous Syria,Australia
Military Intelligence Division,,,Unknown,Autonomous Syria,Australia
Military Intelligence Service,,,Unknown,Autonomous Syria,Australia
Syrian National Security Bureau,,,Unknown,Autonomous Syria,Australia
Maktab AlAmn AlQawmi,,,Unknown,Autonomous Syria,Australia
NSB,,,Unknown,Autonomous Syria,Australia
SYRIAN POLITICAL SECURITY DIRECTORATE,,,Unknown,Autonomous Syria,Australia
Political Security Directorate,,,Unknown,Autonomous Syria,Australia
Political Security Department,,,Unknown,Autonomous Syria,Australia
PSD,,,Unknown,Autonomous Syria,Australia
Political Security Division,,,Unknown,Autonomous Syria,Australia
SYRIATEL,,,Unknown,Autonomous Syria,Australia
Syriatel Mobile,,,Unknown,Autonomous Syria,Australia
Syriatel Mobile Telecom,,,Unknown,Autonomous Syria,Australia
Syriatel Mobile Telecom SA,,,Unknown,Autonomous Syria,Australia
Hayel ALASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Hael ALASAD,,Syrian,Unknown,Autonomous Syria,Australia
Hael ALASSAD,,Syrian,Unknown,Autonomous Syria,Australia
Hayel ALASAD,,Syrian,Unknown,Autonomous Syria,Australia
Ali ALSALIM,,Syrian,Unknown,Autonomous Syria,Australia
Ali ALSALEEM,,Syrian,Unknown,Autonomous Syria,Australia
Ayoub ALSALIM,,Syrian,Unknown,Autonomous Syria,Australia
Ayoub ALSALEEM,,Syrian,Unknown,Autonomous Syria,Australia
Rafiq SHAHADAH,,Syria,Unknown,Autonomous Syria,Australia
Rafeeq SHAHADAH,,Syria,Unknown,Autonomous Syria,Australia
Rafik SHEHADEH,,Syria,Unknown,Autonomous Syria,Australia
Rafiq SHIHADA,,Syria,Unknown,Autonomous Syria,Australia
Wafiq SHIHADAH,,Syria,Unknown,Autonomous Syria,Australia
Nawful ALHUSAYN,,Syria,Unknown,Autonomous Syria,Australia
Mawfal ALHUSAYN,,Syria,Unknown,Autonomous Syria,Australia
Nofal ALHUSAYN,,Syria,Unknown,Autonomous Syria,Australia
Nawfel ALHUSAYN,,Syria,Unknown,Autonomous Syria,Australia
Nawfel ALHUSSEIN,,Syria,Unknown,Autonomous Syria,Australia
Husam SUKKAR,,Syrian,Unknown,Autonomous Syria,Australia
Hussam SUKKAR,,Syrian,Unknown,Autonomous Syria,Australia
Husam SUKAR,,Syrian,Unknown,Autonomous Syria,Australia
Hussam SUKAR,,Syrian,Unknown,Autonomous Syria,Australia
Muhammad ZAMRINI,,Syria,Unknown,Autonomous Syria,Australia
Muhammed ZAMRINI,,Syria,Unknown,Autonomous Syria,Australia
Muhamad ZAMRINI,,Syria,Unknown,Autonomous Syria,Australia
Muhammed ZAMRENI,,Syria,Unknown,Autonomous Syria,Australia
Muhamad ZAMRENI,,Syria,Unknown,Autonomous Syria,Australia
Munir ADANOV,,Syria,Unknown,Autonomous Syria,Australia
Munir ADNUF,,Syria,Unknown,Autonomous Syria,Australia
Mounir ADANOV,,Syria,Unknown,Autonomous Syria,Australia
Mouneer ADANOV,,Syria,Unknown,Autonomous Syria,Australia
Monir ADANOV,,Syria,Unknown,Autonomous Syria,Australia
Moneer ADANOV,,Syria,Unknown,Autonomous Syria,Australia
Muneer ADANOV,,Syria,Unknown,Autonomous Syria,Australia
Ghassan KHALIL,,Syrian,Unknown,Autonomous Syria,Australia
Ghassan KHALEEL,,Syrian,Unknown,Autonomous Syria,Australia
Mohammed JABIR,,Syria,Unknown,Autonomous Syria,Australia
Mohammed JABER,,Syria,Unknown,Autonomous Syria,Australia
Abu JA FAR,,Syria,Unknown,Autonomous Syria,Australia
Muhammad Mahruz JABIR,,Syria,Unknown,Autonomous Syria,Australia
Muhammad Muhraz JABIR,,Syria,Unknown,Autonomous Syria,Australia
Muhammad Muhriz JABIR,,Syria,Unknown,Autonomous Syria,Australia
Abu JAFAR,,Syria,Unknown,Autonomous Syria,Australia
Bouthaina SHAABAN,,Syrian,Unknown,Autonomous Syria,Australia
Bouthania SHAABAN,,Syrian,Unknown,Autonomous Syria,Australia
Buthaina SHAABAN,,Syrian,Unknown,Autonomous Syria,Australia
Ali ABDUL KARIM ALI,,Syria,Unknown,Autonomous Syria,Australia
Ali ABDALKARIM,,Syria,Unknown,Autonomous Syria,Australia
Ali ABDAL KARIM ALI,,Syria,Unknown,Autonomous Syria,Australia
Ali ABDULKARIM,,Syria,Unknown,Autonomous Syria,Australia
Ali ABDUL KARIM,,Syria,Unknown,Autonomous Syria,Australia
Ali ABD AL KARIM,,Syria,Unknown,Autonomous Syria,Australia
Tayseer Qala AWWAD,,Syrian,Unknown,Autonomous Syria,Australia
Tayseer AWWAD,,Syrian,Unknown,Autonomous Syria,Australia
Adnan Hassan MAHMOUD,,Syria,Unknown,Autonomous Syria,Australia
Adnan Hassan MAHMUD,,Syria,Unknown,Autonomous Syria,Australia
Adnan Hasan MAHMUD,,Syria,Unknown,Autonomous Syria,Australia
Adnan Hassan MAHMOOD,,Syria,Unknown,Autonomous Syria,Australia
Adman Hasan MAHMOUD,,Syria,Unknown,Autonomous Syria,Australia
Adnan Hasan MAHMOOD,,Syria,Unknown,Autonomous Syria,Australia
Jumah ALAHMAD,,Syrian,Unknown,Autonomous Syria,Australia
Jumah ALAHMED,,Syrian,Unknown,Autonomous Syria,Australia
Luai ALALI,,Syrian,Unknown,Autonomous Syria,Australia
Loai ALALI,,Syrian,Unknown,Autonomous Syria,Australia
Louay ALALI,,Syrian,Unknown,Autonomous Syria,Australia
Ali Abdullah AYYUB,,Syria,Unknown,Autonomous Syria,Australia
Ali Abdallah AYYUB,,Syria,Unknown,Autonomous Syria,Australia
Ali Abdullah AYOUB,,Syria,Unknown,Autonomous Syria,Australia
Ali Abdullah AYYOUB,,Syria,Unknown,Autonomous Syria,Australia
Fahd Jasim ALFURAYJ,,Syrian,Unknown,Autonomous Syria,Australia
Fah Jassem ALFREIJ,,Syrian,Unknown,Autonomous Syria,Australia
Jasim ALFURAYJ,,Syrian,Unknown,Autonomous Syria,Australia
Jasem ALFREIJ,,Syrian,Unknown,Autonomous Syria,Australia
Fahd ALFREIJ,,Syrian,Unknown,Autonomous Syria,Australia
Fahd Jassem AL FREIJ,,Syrian,Unknown,Autonomous Syria,Australia
Jasim ALFURAYJ,,Syrian,Unknown,Autonomous Syria,Australia
Aous ASLAN,,Syrian,Unknown,Autonomous Syria,Australia
Aus ASLAN,,Syrian,Unknown,Autonomous Syria,Australia
Aous Ali ASLAN,,Syrian,Unknown,Autonomous Syria,Australia
Aus ASLAN,,Syrian,Unknown,Autonomous Syria,Australia
Aws ASLAN,,Syrian,Unknown,Autonomous Syria,Australia
Ghassan Ali BELAL,,Syria,Unknown,Autonomous Syria,Australia
Ghassan BELAL,,Syria,Unknown,Autonomous Syria,Australia
Ghassan Ali BILAL,,Syria,Unknown,Autonomous Syria,Australia
Abdullah BERRI,,Syrian,Unknown,Autonomous Syria,Australia
Abdallah BERRI,,Syrian,Unknown,Autonomous Syria,Australia
George CHAOUI,,Syrian,Unknown,Autonomous Syria,Australia
Zuhair HAMAD,,Syrian,Unknown,Autonomous Syria,Australia
Zouhair HAMAD,,Syrian,Unknown,Autonomous Syria,Australia
Zouheir HAMAD,,Syrian,Unknown,Autonomous Syria,Australia
Zuheir HAMAD,,Syrian,Unknown,Autonomous Syria,Australia
Amar ISMAEL,,Syrian,Unknown,Autonomous Syria,Australia
Ammar ISMAEL,,Syrian,Unknown,Autonomous Syria,Australia
Amar ISMAIL,,Syrian,Unknown,Autonomous Syria,Australia
Ammar ISMAIL,,Syrian,Unknown,Autonomous Syria,Australia
Mujahed ISMAIL,,Syria,Unknown,Autonomous Syria,Australia
Mujahed ISMAEL,,Syria,Unknown,Autonomous Syria,Australia
NAZIH,,Syria,Unknown,Autonomous Syria,Australia
Kifah MOULHEM,,Syrian,Unknown,Autonomous Syria,Australia
Moulhem KIFAH,,Syrian,Unknown,Autonomous Syria,Australia
Kifa MILHEM,,Syrian,Unknown,Autonomous Syria,Australia
Kifah ALMILHEM,,Syrian,Unknown,Autonomous Syria,Australia
Kifah MELHEM,,Syrian,Unknown,Autonomous Syria,Australia
Kifah MILHIM,,Syrian,Unknown,Autonomous Syria,Australia
Wajih MAHMUD,,Syrian,Unknown,Autonomous Syria,Australia
Wajih Yahya MAHMUD,,Syrian,Unknown,Autonomous Syria,Australia
Wajeed MAHMUD,,Syrian,Unknown,Autonomous Syria,Australia
Wajeeh MADMUD,,Syrian,Unknown,Autonomous Syria,Australia
Talal Mustafa TLASS,,Syria,Unknown,Autonomous Syria,Australia
Tala Mustafa TLAS,,Syria,Unknown,Autonomous Syria,Australia
Tala Mustafa TLASS,,Syria,Unknown,Autonomous Syria,Australia
Mustafa TLASS,,Syria,Unknown,Autonomous Syria,Australia
Mustafa Tlass TALA,,Syria,Unknown,Autonomous Syria,Australia
Naim Tala Mustafa TLASS,,Syria,Unknown,Autonomous Syria,Australia
Fuad TAWIL,,Syrian,Unknown,Autonomous Syria,Australia
Faud TAWIL,,Syrian,Unknown,Autonomous Syria,Australia
Fuad TAWIL,,Syrian,Unknown,Autonomous Syria,Australia
Ibrahim ALHASSAN,,Syrian,Unknown,Autonomous Syria,Australia
Ibrahim ALHASAN,,Syrian,Unknown,Autonomous Syria,Australia
Khalil ZGHRAYBIH,,Syrian,Unknown,Autonomous Syria,Australia
Khaleel ZAGHRAYBA,,Syrian,Unknown,Autonomous Syria,Australia
Khalil ZAGHRAYBA,,Syrian,Unknown,Autonomous Syria,Australia
Khaleel ZAGHRAYBAH,,Syrian,Unknown,Autonomous Syria,Australia
Khalil ZAGHRAYBAH,,Syrian,Unknown,Autonomous Syria,Australia
Khaleel ZAGHRAYBE,,Syrian,Unknown,Autonomous Syria,Australia
Khalil ZAGHRAYBE,,Syrian,Unknown,Autonomous Syria,Australia
Khaleel ZAGHRAYBEH,,Syrian,Unknown,Autonomous Syria,Australia
Khalil ZAGHRAYBEH,,Syrian,Unknown,Autonomous Syria,Australia
Khaleel ZEGHRAYBA,,Syrian,Unknown,Autonomous Syria,Australia
Ali BARAKAT,,Syrian,Unknown,Autonomous Syria,Australia
Barakat Ali BARAKAT,,Syrian,Unknown,Autonomous Syria,Australia
Talal MAKHLUF,,Syrian,Unknown,Autonomous Syria,Australia
Talal MAKHLOUF,,Syrian,Unknown,Autonomous Syria,Australia
Talal Shafiq MAKHLUF,,Syrian,Unknown,Autonomous Syria,Australia
Nazih HASSUN,,Syria,Unknown,Autonomous Syria,Australia
Nazih HASSOUN,,Syria,Unknown,Autonomous Syria,Australia
Nahib HASSOUN,,Syria,Unknown,Autonomous Syria,Australia
Nahib HASSUN,,Syria,Unknown,Autonomous Syria,Australia
Maan JDIID,,Syrian,Unknown,Autonomous Syria,Australia
Maan JADEED,,Syrian,Unknown,Autonomous Syria,Australia
Maan JADEED,,Syrian,Unknown,Autonomous Syria,Australia
Maan JDEED,,Syrian,Unknown,Autonomous Syria,Australia
Maan JDEED,,Syrian,Unknown,Autonomous Syria,Australia
Maan JDID,,Syrian,Unknown,Autonomous Syria,Australia
Mohammad ALSHAAR,,Syria,Unknown,Autonomous Syria,Australia
Muhammad ALCHAAR,,Syria,Unknown,Autonomous Syria,Australia
Mohammad ALSHAAR,,Syria,Unknown,Autonomous Syria,Australia
Khald ALTAWEEL,,Syrian,Unknown,Autonomous Syria,Australia
Khaled ALTAWEEL,,Syrian,Unknown,Autonomous Syria,Australia
Khald ALTAWIL,,Syrian,Unknown,Autonomous Syria,Australia
